default,housing,loan,day,duration,campaign,pdays,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,education_tertiary,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown,contact,contacted
0,1,0,7,161,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,1,7,333,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,155,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,1,7,152,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,7,145,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,7,66,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,1,0,7,123,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,74,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,248,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,130,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,71,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,984,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,252,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,84,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,1,7,1689,4,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,7,130,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,489,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,41,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,0,0,7,159,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,196,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,276,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,697,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,81,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,1,7,149,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,281,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,122,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,7,361,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,319,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,944,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,282,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,1102,2,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,7,35,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,143,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,7,22,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,90,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,17,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,404,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,238,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,71,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,309,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,408,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,7,128,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,297,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,1,7,280,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,374,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,7,365,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
0,1,0,8,177,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,238,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,0,0,8,425,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,77,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,223,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,201,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,239,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,1,8,308,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,137,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,162,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,134,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,175,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,125,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1,1,0,8,211,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,67,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,156,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,943,2,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
0,0,0,8,813,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,178,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,142,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,8,194,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,132,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,109,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,94,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,31,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,84,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,8,489,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,180,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,314,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,207,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,8,146,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,193,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,177,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,1040,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,622,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,170,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,267,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,1084,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,1,8,528,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,183,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,238,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1,1,1,8,61,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,923,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,0,0,8,70,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,541,3,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,41,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,221,4,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
0,1,1,8,35,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,262,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,0,0,8,151,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,135,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,604,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,65,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,380,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,693,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,11,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,405,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,1,8,20,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,1,8,202,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,235,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,75,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,1,8,134,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,101,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,255,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,80,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,462,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,161,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,1,0,8,200,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,56,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,238,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,1,1,8,418,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,139,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,96,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
0,1,0,8,39,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,471,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,231,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,66,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,204,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,159,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,200,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,187,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,166,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,144,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,690,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,323,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,194,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,8,82,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,269,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,285,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,101,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,294,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,1119,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,249,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,0,0,8,106,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,152,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,12,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,187,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,214,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,268,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,193,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,95,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,60,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,381,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1,1,0,8,206,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,75,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,128,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,216,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,155,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,103,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,1,8,494,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,107,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,1,8,147,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,190,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,339,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,198,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,141,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,255,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,1120,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,306,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,249,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,215,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,0,0,8,143,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,162,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,81,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,33,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,204,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,124,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,784,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,393,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,87,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,108,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,207,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,278,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,74,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,196,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,0,8,149,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,287,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
0,0,0,8,229,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,154,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,357,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,147,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,0,0,8,93,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,665,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,131,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,160,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,74,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,60,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
0,0,0,8,82,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,475,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,111,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,284,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,140,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,110,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,64,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,149,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,256,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,156,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,63,3,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,0,0,8,362,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,32,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,712,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,102,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,0,0,8,338,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,69,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,446,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,249,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,176,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,1007,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,1,1,8,266,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
1,1,0,8,172,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,323,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,175,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,459,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,211,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,237,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,50,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,500,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,186,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,96,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1,0,0,8,98,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1,0,8,364,4,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
0,1,0,8,477,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,319,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,178,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,8,513,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,170,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,139,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,0,8,70,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,110,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,1,8,280,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,667,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,8,63,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,159,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
0,0,0,8,177,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,1,8,108,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
0,1,0,8,194,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
